Gmt time,"     Open","   High","   Low","   Close"," Open-target","High-target","Low-target","Close-taget"
"18.09.2015 ","1.14022","1.14599","1.12694","1.12974","1.12974","1.12974","1.12974","1.12974"
"19.09.2015 ","1.12974","1.12974","1.12974","1.12974","1.12807","1.12975","1.12807","1.12906"
"20.09.2015 ","1.12807","1.12975","1.12807","1.12906","1.12906","1.13299","1.11812","1.11880"
"21.09.2015 ","1.12906","1.13299","1.11812","1.11880","1.11881","1.12075","1.11132","1.11203"
"22.09.2015 ","1.11881","1.12075","1.11132","1.11203","1.11203","1.12129","1.11051","1.11874"
"23.09.2015 ","1.11203","1.12129","1.11051","1.11874","1.11874","1.12958","1.11600","1.11800"
"24.09.2015 ","1.11874","1.12958","1.11600","1.11800","1.11799","1.12131","1.11161","1.11912"
"25.09.2015 ","1.11799","1.12131","1.11161","1.11912","1.11912","1.11912","1.11912","1.11912"
"26.09.2015 ","1.11912","1.11912","1.11912","1.11912","1.11831","1.12007","1.11831","1.11993"
"27.09.2015 ","1.11831","1.12007","1.11831","1.11993","1.11993","1.12477","1.11468","1.12292"
"28.09.2015 ","1.11993","1.12477","1.11468","1.12292","1.12293","1.12813","1.11939","1.12530"
"29.09.2015 ","1.12293","1.12813","1.11939","1.12530","1.12531","1.12614","1.11574","1.11704"
"30.09.2015 ","1.12531","1.12614","1.11574","1.11704","1.11704","1.12090","1.11351","1.11918"
"01.10.2015 ","1.11704","1.12090","1.11351","1.11918","1.11917","1.13183","1.11505","1.12065"
"02.10.2015 ","1.11917","1.13183","1.11505","1.12065","1.12065","1.12065","1.12065","1.12065"
"03.10.2015 ","1.12065","1.12065","1.12065","1.12065","1.12173","1.12247","1.12070","1.12192"
"04.10.2015 ","1.12173","1.12247","1.12070","1.12192","1.12190","1.12892","1.11734","1.11952"
"05.10.2015 ","1.12190","1.12892","1.11734","1.11952","1.11952","1.12796","1.11720","1.12676"
"06.10.2015 ","1.11952","1.12796","1.11720","1.12676","1.12676","1.12841","1.12115","1.12378"
"07.10.2015 ","1.12676","1.12841","1.12115","1.12378","1.12377","1.13273","1.12377","1.12844"
"08.10.2015 ","1.12377","1.13273","1.12377","1.12844","1.12843","1.13871","1.12671","1.13566"
"09.10.2015 ","1.12843","1.13871","1.12671","1.13566","1.13566","1.13566","1.13566","1.13566"
"10.10.2015 ","1.13566","1.13566","1.13566","1.13566","1.13603","1.13692","1.13544","1.13675"
"11.10.2015 ","1.13603","1.13692","1.13544","1.13675","1.13675","1.13968","1.13517","1.13518"
"12.10.2015 ","1.13675","1.13968","1.13517","1.13518","1.13519","1.14110","1.13442","1.13833"
"13.10.2015 ","1.13519","1.14110","1.13442","1.13833","1.13836","1.14891","1.13832","1.14736"
"14.10.2015 ","1.13836","1.14891","1.13832","1.14736","1.14736","1.14950","1.13632","1.13663"
"15.10.2015 ","1.14736","1.14950","1.13632","1.13663","1.13662","1.13950","1.13344","1.13466"
"16.10.2015 ","1.13662","1.13950","1.13344","1.13466","1.13466","1.13466","1.13466","1.13466"
"17.10.2015 ","1.13466","1.13466","1.13466","1.13466","1.13563","1.13606","1.13513","1.13578"
"18.10.2015 ","1.13563","1.13606","1.13513","1.13578","1.13578","1.13789","1.13058","1.13285"
"19.10.2015 ","1.13578","1.13789","1.13058","1.13285","1.13286","1.13871","1.13240","1.13543"
"20.10.2015 ","1.13286","1.13871","1.13240","1.13543","1.13544","1.13775","1.13345","1.13459"
"21.10.2015 ","1.13544","1.13775","1.13345","1.13459","1.13459","1.13509","1.10719","1.10818"
"22.10.2015 ","1.13459","1.13509","1.10719","1.10818","1.10820","1.11398","1.09966","1.10165"
"23.10.2015 ","1.10820","1.11398","1.09966","1.10165","1.10165","1.10165","1.10165","1.10165"
"24.10.2015 ","1.10165","1.10165","1.10165","1.10165","1.10020","1.10245","1.09993","1.10186"
"25.10.2015 ","1.10020","1.10245","1.09993","1.10186","1.10186","1.10682","1.10039","1.10589"
"26.10.2015 ","1.10186","1.10682","1.10039","1.10589","1.10589","1.10784","1.10303","1.10325"
"27.10.2015 ","1.10589","1.10784","1.10303","1.10325","1.10327","1.10956","1.08969","1.09236"
"28.10.2015 ","1.10327","1.10956","1.08969","1.09236","1.09236","1.09978","1.09036","1.09886"
"29.10.2015 ","1.09236","1.09978","1.09036","1.09886","1.09886","1.10722","1.09655","1.10033"
"30.10.2015 ","1.09886","1.10722","1.09655","1.10033","1.10033","1.10033","1.10033","1.10033"
"31.10.2015 ","1.10033","1.10033","1.10033","1.10033","1.10354","1.10377","1.10186","1.10228"
"01.11.2015 ","1.10354","1.10377","1.10186","1.10228","1.10227","1.10525","1.10002","1.10146"
"02.11.2015 ","1.10227","1.10525","1.10002","1.10146","1.10145","1.10301","1.09363","1.09617"
"03.11.2015 ","1.10145","1.10301","1.09363","1.09617","1.09617","1.09657","1.08442","1.08636"
"04.11.2015 ","1.09617","1.09657","1.08442","1.08636","1.08635","1.08972","1.08336","1.08835"
"05.11.2015 ","1.08635","1.08972","1.08336","1.08835","1.08834","1.08937","1.07056","1.07369"
"06.11.2015 ","1.08834","1.08937","1.07056","1.07369","1.07369","1.07369","1.07369","1.07369"
"07.11.2015 ","1.07369","1.07369","1.07369","1.07369","1.07284","1.07354","1.07195","1.07292"
"08.11.2015 ","1.07284","1.07354","1.07195","1.07292","1.07291","1.07899","1.07266","1.07599"
"09.11.2015 ","1.07291","1.07899","1.07266","1.07599","1.07601","1.07640","1.06744","1.07366"
"10.11.2015 ","1.07601","1.07640","1.06744","1.07366","1.07365","1.07737","1.07059","1.07633"
"11.11.2015 ","1.07365","1.07737","1.07059","1.07633","1.07633","1.08300","1.06912","1.08081"
"12.11.2015 ","1.07633","1.08300","1.06912","1.08081","1.08082","1.08094","1.07140","1.07701"
"13.11.2015 ","1.08082","1.08094","1.07140","1.07701","1.07701","1.07701","1.07701","1.07701"
"14.11.2015 ","1.07701","1.07701","1.07701","1.07701","1.07397","1.07452","1.06868","1.07001"
"15.11.2015 ","1.07397","1.07452","1.06868","1.07001","1.07002","1.07580","1.06745","1.06871"
"16.11.2015 ","1.07002","1.07580","1.06745","1.06871","1.06873","1.06906","1.06308","1.06430"
"17.11.2015 ","1.06873","1.06906","1.06308","1.06430","1.06430","1.06923","1.06168","1.06712"
"18.11.2015 ","1.06430","1.06923","1.06168","1.06712","1.06712","1.07629","1.06671","1.07258"
"19.11.2015 ","1.06712","1.07629","1.06671","1.07258","1.07258","1.07281","1.06398","1.06450"
"20.11.2015 ","1.07258","1.07281","1.06398","1.06450","1.06450","1.06450","1.06450","1.06450"
"21.11.2015 ","1.06450","1.06450","1.06450","1.06450","1.06383","1.06460","1.06353","1.06372"
"22.11.2015 ","1.06383","1.06460","1.06353","1.06372","1.06375","1.06567","1.05926","1.06364"
"23.11.2015 ","1.06375","1.06567","1.05926","1.06364","1.06363","1.06734","1.06196","1.06428"
"24.11.2015 ","1.06363","1.06734","1.06196","1.06428","1.06427","1.06892","1.05660","1.06229"
"25.11.2015 ","1.06427","1.06892","1.05660","1.06229","1.06228","1.06272","1.05999","1.06063"
"26.11.2015 ","1.06228","1.06272","1.05999","1.06063","1.06063","1.06380","1.05684","1.05923"
"27.11.2015 ","1.06063","1.06380","1.05684","1.05923","1.05923","1.05923","1.05923","1.05923"
"28.11.2015 ","1.05923","1.05923","1.05923","1.05923","1.05883","1.05939","1.05817","1.05830"
"29.11.2015 ","1.05883","1.05939","1.05817","1.05830","1.05831","1.05950","1.05579","1.05697"
"30.11.2015 ","1.05831","1.05950","1.05579","1.05697","1.05696","1.06370","1.05632","1.06262"
"01.12.2015 ","1.05696","1.06370","1.05632","1.06262","1.06263","1.06324","1.05508","1.06104"
"02.12.2015 ","1.06263","1.06324","1.05508","1.06104","1.06105","1.09812","1.05220","1.09177"
"03.12.2015 ","1.06105","1.09812","1.05220","1.09177","1.09176","1.09562","1.08361","1.08818"
"04.12.2015 ","1.09176","1.09562","1.08361","1.08818","1.08818","1.08818","1.08818","1.08818"
"05.12.2015 ","1.08818","1.08818","1.08818","1.08818","1.08703","1.08871","1.08684","1.08809"
"06.12.2015 ","1.08703","1.08871","1.08684","1.08809","1.08810","1.08811","1.07960","1.08335"
"07.12.2015 ","1.08810","1.08811","1.07960","1.08335","1.08336","1.09023","1.08301","1.08923"
"08.12.2015 ","1.08336","1.09023","1.08301","1.08923","1.08922","1.10426","1.08791","1.10147"
"09.12.2015 ","1.08922","1.10426","1.08791","1.10147","1.10149","1.10214","1.09252","1.09468"
"10.12.2015 ","1.10149","1.10214","1.09252","1.09468","1.09468","1.10307","1.09265","1.09928"
"11.12.2015 ","1.09468","1.10307","1.09265","1.09928","1.09928","1.09928","1.09928","1.09928"
"12.12.2015 ","1.09928","1.09928","1.09928","1.09928","1.09836","1.09926","1.09673","1.09804"
"13.12.2015 ","1.09836","1.09926","1.09673","1.09804","1.09804","1.10485","1.09455","1.09912"
"14.12.2015 ","1.09804","1.10485","1.09455","1.09912","1.09912","1.10596","1.09046","1.09338"
"15.12.2015 ","1.09912","1.10596","1.09046","1.09338","1.09338","1.10116","1.08658","1.08732"
"16.12.2015 ","1.09338","1.10116","1.08658","1.08732","1.08735","1.08875","1.08026","1.08426"
"17.12.2015 ","1.08735","1.08875","1.08026","1.08426","1.08428","1.08745","1.08049","1.08632"
"18.12.2015 ","1.08428","1.08745","1.08049","1.08632","1.08632","1.08632","1.08632","1.08632"
"19.12.2015 ","1.08632","1.08632","1.08632","1.08632","1.08539","1.08751","1.08483","1.08695"
"20.12.2015 ","1.08539","1.08751","1.08483","1.08695","1.08695","1.09389","1.08479","1.09108"
"21.12.2015 ","1.08695","1.09389","1.08479","1.09108","1.09110","1.09842","1.09022","1.09486"
"22.12.2015 ","1.09110","1.09842","1.09022","1.09486","1.09485","1.09528","1.08700","1.09080"
"23.12.2015 ","1.09485","1.09528","1.08700","1.09080","1.09081","1.09677","1.09080","1.09665"
"24.12.2015 ","1.09081","1.09677","1.09080","1.09665","1.09667","1.09734","1.09431","1.09646"
"25.12.2015 ","1.09667","1.09734","1.09431","1.09646","1.09646","1.09646","1.09646","1.09646"
"26.12.2015 ","1.09646","1.09646","1.09646","1.09646","1.09528","1.09703","1.09479","1.09637"
"27.12.2015 ","1.09528","1.09703","1.09479","1.09637","1.09642","1.09923","1.09559","1.09745"
"28.12.2015 ","1.09642","1.09923","1.09559","1.09745","1.09746","1.09917","1.08991","1.09256"
"29.12.2015 ","1.09746","1.09917","1.08991","1.09256","1.09256","1.09436","1.09020","1.09350"
"30.12.2015 ","1.09256","1.09436","1.09020","1.09350","1.09349","1.09372","1.08529","1.08564"
"31.12.2015 ","1.09349","1.09372","1.08529","1.08564","1.08564","1.08564","1.08564","1.08564"
"01.01.2016 ","1.08564","1.08564","1.08564","1.08564","1.08564","1.08564","1.08564","1.08564"
"02.01.2016 ","1.08564","1.08564","1.08564","1.08564","1.08730","1.08730","1.08451","1.08516"
"03.01.2016 ","1.08730","1.08730","1.08451","1.08516","1.08515","1.09463","1.07812","1.08237"
"04.01.2016 ","1.08515","1.09463","1.07812","1.08237","1.08239","1.08388","1.07107","1.07502"
"05.01.2016 ","1.08239","1.08388","1.07107","1.07502","1.07503","1.07993","1.07148","1.07766"
"06.01.2016 ","1.07503","1.07993","1.07148","1.07766","1.07766","1.09401","1.07710","1.09255"
"07.01.2016 ","1.07766","1.09401","1.07710","1.09255","1.09255","1.09299","1.08033","1.09235"
"08.01.2016 ","1.09255","1.09299","1.08033","1.09235","1.09235","1.09235","1.09235","1.09235"
"09.01.2016 ","1.09235","1.09235","1.09235","1.09235","1.09172","1.09697","1.09172","1.09371"
"10.01.2016 ","1.09172","1.09697","1.09172","1.09371","1.09371","1.09454","1.08479","1.08563"
"11.01.2016 ","1.09371","1.09454","1.08479","1.08563","1.08562","1.09002","1.08197","1.08430"
"12.01.2016 ","1.08562","1.09002","1.08197","1.08430","1.08430","1.08885","1.08049","1.08853"
"13.01.2016 ","1.08430","1.08885","1.08049","1.08853","1.08854","1.09432","1.08346","1.08570"
"14.01.2016 ","1.08854","1.09432","1.08346","1.08570","1.08570","1.09846","1.08563","1.09150"
"15.01.2016 ","1.08570","1.09846","1.08563","1.09150","1.09150","1.09150","1.09150","1.09150"
"16.01.2016 ","1.09150","1.09150","1.09150","1.09150","1.09218","1.09276","1.09073","1.09183"
"17.01.2016 ","1.09218","1.09276","1.09073","1.09183","1.09183","1.09237","1.08689","1.08925"
"18.01.2016 ","1.09183","1.09237","1.08689","1.08925","1.08925","1.09389","1.08595","1.09105"
"19.01.2016 ","1.08925","1.09389","1.08595","1.09105","1.09106","1.09760","1.08732","1.08746"
"20.01.2016 ","1.09106","1.09760","1.08732","1.08746","1.08745","1.09210","1.07780","1.08580"
"21.01.2016 ","1.08745","1.09210","1.07780","1.08580","1.08581","1.08629","1.07892","1.07947"
"22.01.2016 ","1.08581","1.08629","1.07892","1.07947","1.07947","1.07947","1.07947","1.07947"
"23.01.2016 ","1.07947","1.07947","1.07947","1.07947","1.07913","1.07977","1.07893","1.07971"
"24.01.2016 ","1.07913","1.07977","1.07893","1.07971","1.07970","1.08569","1.07899","1.08524"
"25.01.2016 ","1.07970","1.08569","1.07899","1.08524","1.08523","1.08743","1.08187","1.08617"
"26.01.2016 ","1.08523","1.08743","1.08187","1.08617","1.08616","1.09164","1.08507","1.09020"
"27.01.2016 ","1.08616","1.09164","1.08507","1.09020","1.09020","1.09676","1.08697","1.09352"
"28.01.2016 ","1.09020","1.09676","1.08697","1.09352","1.09353","1.09485","1.08100","1.08300"
"29.01.2016 ","1.09353","1.09485","1.08100","1.08300","1.08300","1.08300","1.08300","1.08300"
"30.01.2016 ","1.08300","1.08300","1.08300","1.08300","1.08310","1.08340","1.08147","1.08253"
"31.01.2016 ","1.08310","1.08340","1.08147","1.08253","1.08253","1.09128","1.08242","1.08958"
"01.02.2016 ","1.08253","1.09128","1.08242","1.08958","1.08957","1.09399","1.08924","1.09184"
"02.02.2016 ","1.08957","1.09399","1.08924","1.09184","1.09187","1.11455","1.09038","1.10929"
"03.02.2016 ","1.09187","1.11455","1.09038","1.10929","1.10928","1.12389","1.10696","1.11994"
"04.02.2016 ","1.10928","1.12389","1.10696","1.11994","1.11994","1.12470","1.11088","1.11561"
"05.02.2016 ","1.11994","1.12470","1.11088","1.11561","1.11561","1.11561","1.11561","1.11561"
"06.02.2016 ","1.11561","1.11561","1.11561","1.11561","1.11420","1.11486","1.11417","1.11434"
"07.02.2016 ","1.11420","1.11486","1.11417","1.11434","1.11434","1.12159","1.10865","1.11890"
"08.02.2016 ","1.11434","1.12159","1.10865","1.11890","1.11890","1.13379","1.11624","1.12880"
"09.02.2016 ","1.11890","1.13379","1.11624","1.12880","1.12880","1.13115","1.11606","1.12838"
"10.02.2016 ","1.12880","1.13115","1.11606","1.12838","1.12839","1.13762","1.12741","1.13159"
"11.02.2016 ","1.12839","1.13762","1.12741","1.13159","1.13161","1.13338","1.12141","1.12532"
"12.02.2016 ","1.13161","1.13338","1.12141","1.12532","1.12532","1.12532","1.12532","1.12532"
"13.02.2016 ","1.12532","1.12532","1.12532","1.12532","1.12347","1.12499","1.12156","1.12232"
"14.02.2016 ","1.12347","1.12499","1.12156","1.12232","1.12232","1.12389","1.11280","1.11762"
"15.02.2016 ","1.12232","1.12389","1.11280","1.11762","1.11762","1.11931","1.11242","1.11429"
"16.02.2016 ","1.11762","1.11931","1.11242","1.11429","1.11430","1.11790","1.11060","1.11204"
"17.02.2016 ","1.11430","1.11790","1.11060","1.11204","1.11205","1.11497","1.10710","1.11075"
"18.02.2016 ","1.11205","1.11497","1.10710","1.11075","1.11075","1.11392","1.10669","1.11284"
"19.02.2016 ","1.11075","1.11392","1.10669","1.11284","1.11284","1.11284","1.11284","1.11284"
"20.02.2016 ","1.11284","1.11284","1.11284","1.11284","1.11103","1.11246","1.11101","1.11218"
"21.02.2016 ","1.11103","1.11246","1.11101","1.11218","1.11221","1.11238","1.10032","1.10251"
"22.02.2016 ","1.11221","1.11238","1.10032","1.10251","1.10251","1.10527","1.09901","1.10234"
"23.02.2016 ","1.10251","1.10527","1.09901","1.10234","1.10232","1.10461","1.09573","1.10140"
"24.02.2016 ","1.10232","1.10461","1.09573","1.10140","1.10140","1.10498","1.09867","1.10231"
"25.02.2016 ","1.10140","1.10498","1.09867","1.10231","1.10231","1.10683","1.09116","1.09300"
"26.02.2016 ","1.10231","1.10683","1.09116","1.09300","1.09300","1.09300","1.09300","1.09300"
"27.02.2016 ","1.09300","1.09300","1.09300","1.09300","1.09159","1.09287","1.09117","1.09244"
"28.02.2016 ","1.09159","1.09287","1.09117","1.09244","1.09243","1.09625","1.08593","1.08853"
"29.02.2016 ","1.09243","1.09625","1.08593","1.08853","1.08853","1.08935","1.08342","1.08761"
"01.03.2016 ","1.08853","1.08935","1.08342","1.08761","1.08760","1.08809","1.08255","1.08692"
"02.03.2016 ","1.08760","1.08809","1.08255","1.08692","1.08693","1.09727","1.08536","1.09455"
"03.03.2016 ","1.08693","1.09727","1.08536","1.09455","1.09456","1.10434","1.09034","1.10055"
"04.03.2016 ","1.09456","1.10434","1.09034","1.10055","1.10055","1.10055","1.10055","1.10055"
"05.03.2016 ","1.10055","1.10055","1.10055","1.10055","1.09886","1.09972","1.09880","1.09913"
"06.03.2016 ","1.09886","1.09972","1.09880","1.09913","1.09913","1.10258","1.09400","1.10123"
"07.03.2016 ","1.09913","1.10258","1.09400","1.10123","1.10123","1.10578","1.09936","1.10002"
"08.03.2016 ","1.10123","1.10578","1.09936","1.10002","1.10001","1.10349","1.09461","1.09858"
"09.03.2016 ","1.10001","1.10349","1.09461","1.09858","1.09859","1.12179","1.08222","1.11763"
"10.03.2016 ","1.09859","1.12179","1.08222","1.11763","1.11763","1.12096","1.10803","1.11468"
"11.03.2016 ","1.11763","1.12096","1.10803","1.11468","1.11468","1.11468","1.11468","1.11468"
"12.03.2016 ","1.11468","1.11468","1.11468","1.11468","1.11355","1.11763","1.11339","1.11651"
"13.03.2016 ","1.11355","1.11763","1.11339","1.11651","1.11651","1.11666","1.10779","1.10999"
"14.03.2016 ","1.11651","1.11666","1.10779","1.10999","1.11000","1.11248","1.10719","1.11070"
"15.03.2016 ","1.11000","1.11248","1.10719","1.11070","1.11071","1.12421","1.10579","1.12161"
"16.03.2016 ","1.11071","1.12421","1.10579","1.12161","1.12161","1.13425","1.12055","1.13152"
"17.03.2016 ","1.12161","1.13425","1.12055","1.13152","1.13151","1.13368","1.12562","1.12696"
"18.03.2016 ","1.13151","1.13368","1.12562","1.12696","1.12696","1.12696","1.12696","1.12696"
"19.03.2016 ","1.12696","1.12696","1.12696","1.12696","1.12575","1.12809","1.12575","1.12744"
"20.03.2016 ","1.12575","1.12809","1.12575","1.12744","1.12744","1.12848","1.12330","1.12349"
"21.03.2016 ","1.12744","1.12848","1.12330","1.12349","1.12350","1.12599","1.11885","1.12211"
"22.03.2016 ","1.12350","1.12599","1.11885","1.12211","1.12211","1.12211","1.11594","1.11779"
"23.03.2016 ","1.12211","1.12211","1.11594","1.11779","1.11778","1.11877","1.11442","1.11644"
"24.03.2016 ","1.11778","1.11877","1.11442","1.11644","1.11644","1.11757","1.11529","1.11624"
"25.03.2016 ","1.11644","1.11757","1.11529","1.11624","1.11624","1.11624","1.11624","1.11624"
"26.03.2016 ","1.11624","1.11624","1.11624","1.11624","1.11615","1.11665","1.11559","1.11571"
"27.03.2016 ","1.11615","1.11665","1.11559","1.11571","1.11572","1.12198","1.11530","1.12007"
"28.03.2016 ","1.11572","1.12198","1.11530","1.12007","1.12007","1.13033","1.11690","1.12892"
"29.03.2016 ","1.12007","1.13033","1.11690","1.12892","1.12893","1.13654","1.12863","1.13327"
"30.03.2016 ","1.12893","1.13654","1.12863","1.13327","1.13326","1.14118","1.13101","1.13785"
"31.03.2016 ","1.13326","1.14118","1.13101","1.13785","1.13785","1.14379","1.13347","1.13899"
"01.04.2016 ","1.13785","1.14379","1.13347","1.13899","1.13899","1.13899","1.13899","1.13899"
"02.04.2016 ","1.13899","1.13899","1.13899","1.13899","1.13999","1.14000","1.13878","1.13946"
"03.04.2016 ","1.13999","1.14000","1.13878","1.13946","1.13952","1.14125","1.13574","1.13865"
"04.04.2016 ","1.13952","1.14125","1.13574","1.13865","1.13857","1.14050","1.13359","1.13805"
"05.04.2016 ","1.13857","1.14050","1.13359","1.13805","1.13805","1.14316","1.13266","1.14001"
"06.04.2016 ","1.13805","1.14316","1.13266","1.14001","1.14002","1.14539","1.13376","1.13668"
"07.04.2016 ","1.14002","1.14539","1.13376","1.13668","1.13667","1.14193","1.13491","1.13950"
"08.04.2016 ","1.13667","1.14193","1.13491","1.13950","1.13950","1.13950","1.13950","1.13950"
"09.04.2016 ","1.13950","1.13950","1.13950","1.13950","1.14127","1.14144","1.13957","1.14047"
"10.04.2016 ","1.14127","1.14144","1.13957","1.14047","1.14047","1.14473","1.13723","1.14102"
"11.04.2016 ","1.14047","1.14473","1.13723","1.14102","1.14101","1.14649","1.13453","1.13831"
"12.04.2016 ","1.14101","1.14649","1.13453","1.13831","1.13830","1.13912","1.12682","1.12779"
"13.04.2016 ","1.13830","1.13912","1.12682","1.12779","1.12779","1.12948","1.12339","1.12651"
"14.04.2016 ","1.12779","1.12948","1.12339","1.12651","1.12650","1.13169","1.12457","1.12823"
"15.04.2016 ","1.12650","1.13169","1.12457","1.12823","1.12823","1.12823","1.12823","1.12823"
"16.04.2016 ","1.12823","1.12823","1.12823","1.12823","1.13002","1.13018","1.12890","1.12975"
"17.04.2016 ","1.13002","1.13018","1.12890","1.12975","1.12978","1.13321","1.12737","1.13077"
"18.04.2016 ","1.12978","1.13321","1.12737","1.13077","1.13078","1.13845","1.13034","1.13583"
"19.04.2016 ","1.13078","1.13845","1.13034","1.13583","1.13583","1.13876","1.12905","1.13022"
"20.04.2016 ","1.13583","1.13876","1.12905","1.13022","1.13024","1.13981","1.12699","1.12902"
"21.04.2016 ","1.13024","1.13981","1.12699","1.12902","1.12902","1.13087","1.12181","1.12227"
"22.04.2016 ","1.12902","1.13087","1.12181","1.12227","1.12227","1.12227","1.12227","1.12227"
"23.04.2016 ","1.12227","1.12227","1.12227","1.12227","1.12162","1.12338","1.12150","1.12312"
"24.04.2016 ","1.12162","1.12338","1.12150","1.12312","1.12312","1.12781","1.12235","1.12664"
"25.04.2016 ","1.12312","1.12781","1.12235","1.12664","1.12663","1.13397","1.12562","1.12959"
"26.04.2016 ","1.12663","1.13397","1.12562","1.12959","1.12959","1.13610","1.12715","1.13264"
"27.04.2016 ","1.12959","1.13610","1.12715","1.13264","1.13264","1.13679","1.12959","1.13571"
"28.04.2016 ","1.13264","1.13679","1.12959","1.13571","1.13569","1.14592","1.13562","1.14503"
"29.04.2016 ","1.13569","1.14592","1.13562","1.14503","1.14503","1.14503","1.14503","1.14503"
"30.04.2016 ","1.14503","1.14503","1.14503","1.14503","1.14593","1.14659","1.14528","1.14608"
"01.05.2016 ","1.14593","1.14659","1.14528","1.14608","1.14608","1.15360","1.14482","1.15234"
"02.05.2016 ","1.14608","1.15360","1.14482","1.15234","1.15232","1.16162","1.14929","1.15008"
"03.05.2016 ","1.15232","1.16162","1.14929","1.15008","1.15010","1.15294","1.14661","1.14910"
"04.05.2016 ","1.15010","1.15294","1.14661","1.14910","1.14908","1.14938","1.13859","1.14004"
"05.05.2016 ","1.14908","1.14938","1.13859","1.14004","1.14004","1.14802","1.13866","1.14023"
"06.05.2016 ","1.14004","1.14802","1.13866","1.14023","1.14023","1.14023","1.14023","1.14023"
"07.05.2016 ","1.14023","1.14023","1.14023","1.14023","1.13936","1.14008","1.13838","1.13853"
"08.05.2016 ","1.13936","1.14008","1.13838","1.13853","1.13857","1.14199","1.13753","1.13832"
"09.05.2016 ","1.13857","1.14199","1.13753","1.13832","1.13831","1.14098","1.13587","1.13730"
"10.05.2016 ","1.13831","1.14098","1.13587","1.13730","1.13732","1.14466","1.13724","1.14240"
"11.05.2016 ","1.13732","1.14466","1.13724","1.14240","1.14240","1.14291","1.13706","1.13742"
"12.05.2016 ","1.14240","1.14291","1.13706","1.13742","1.13741","1.13785","1.12830","1.13097"
"13.05.2016 ","1.13741","1.13785","1.12830","1.13097","1.13097","1.13097","1.13097","1.13097"
"14.05.2016 ","1.13097","1.13097","1.13097","1.13097","1.13100","1.13195","1.13021","1.13172"
"15.05.2016 ","1.13100","1.13195","1.13021","1.13172","1.13173","1.13422","1.13029","1.13151"
"16.05.2016 ","1.13173","1.13422","1.13029","1.13151","1.13151","1.13487","1.13020","1.13140"
"17.05.2016 ","1.13151","1.13487","1.13020","1.13140","1.13141","1.13161","1.12141","1.12195"
"18.05.2016 ","1.13141","1.13161","1.12141","1.12195","1.12196","1.12299","1.11801","1.12019"
"19.05.2016 ","1.12196","1.12299","1.11801","1.12019","1.12020","1.12375","1.11963","1.12222"
"20.05.2016 ","1.12020","1.12375","1.11963","1.12222","1.12222","1.12222","1.12222","1.12222"
"21.05.2016 ","1.12222","1.12222","1.12222","1.12222","1.12081","1.12229","1.12081","1.12204"
"22.05.2016 ","1.12081","1.12229","1.12081","1.12204","1.12204","1.12428","1.11875","1.12129"
"23.05.2016 ","1.12204","1.12428","1.11875","1.12129","1.12131","1.12271","1.11324","1.11352"
"24.05.2016 ","1.12131","1.12271","1.11324","1.11352","1.11352","1.11669","1.11289","1.11549"
"25.05.2016 ","1.11352","1.11669","1.11289","1.11549","1.11549","1.12168","1.11542","1.11915"
"26.05.2016 ","1.11549","1.12168","1.11542","1.11915","1.11915","1.12007","1.11109","1.11116"
"27.05.2016 ","1.11915","1.12007","1.11109","1.11116","1.11116","1.11116","1.11116","1.11116"
"28.05.2016 ","1.11116","1.11116","1.11116","1.11116","1.11126","1.11154","1.11068","1.11082"
"29.05.2016 ","1.11126","1.11154","1.11068","1.11082","1.11080","1.11495","1.10978","1.11475"
"30.05.2016 ","1.11080","1.11495","1.10978","1.11475","1.11476","1.11734","1.11222","1.11340"
"31.05.2016 ","1.11476","1.11734","1.11222","1.11340","1.11339","1.11939","1.11141","1.11875"
"01.06.2016 ","1.11339","1.11939","1.11141","1.11875","1.11874","1.12199","1.11453","1.11515"
"02.06.2016 ","1.11874","1.12199","1.11453","1.11515","1.11516","1.13736","1.11367","1.13658"
"03.06.2016 ","1.11516","1.13736","1.11367","1.13658","1.13658","1.13658","1.13658","1.13658"
"04.06.2016 ","1.13658","1.13658","1.13658","1.13658","1.13533","1.13715","1.13448","1.13512"
"05.06.2016 ","1.13533","1.13715","1.13448","1.13512","1.13511","1.13926","1.13263","1.13627"
"06.06.2016 ","1.13511","1.13926","1.13263","1.13627","1.13628","1.13804","1.13386","1.13557"
"07.06.2016 ","1.13628","1.13804","1.13386","1.13557","1.13992","1.13995","1.13981","1.13987"
"08.06.2016 ","1.13992","1.13995","1.13981","1.13987","1.14026","1.14155","1.13056","1.13097"
"09.06.2016 ","1.14026","1.14155","1.13056","1.13097","1.13098","1.13214","1.12452","1.12498"
"10.06.2016 ","1.13098","1.13214","1.12452","1.12498","1.12498","1.12498","1.12498","1.12498"
"11.06.2016 ","1.12498","1.12498","1.12498","1.12498","1.12480","1.12530","1.12339","1.12381"
"12.06.2016 ","1.12480","1.12530","1.12339","1.12381","1.12379","1.13028","1.12323","1.12877"
"13.06.2016 ","1.12379","1.13028","1.12323","1.12877","1.12877","1.12985","1.11889","1.12103"
"14.06.2016 ","1.12877","1.12985","1.11889","1.12103","1.12103","1.12975","1.11897","1.12611"
"15.06.2016 ","1.12103","1.12975","1.11897","1.12611","1.12610","1.12949","1.11310","1.12696"
"16.06.2016 ","1.12610","1.12949","1.11310","1.12696","1.12714","1.12962","1.12231","1.12732"
